STRATUM,ADM_STATE,STATE,TRUCKTYPE,TABTRUCKS,HB_STATE,BODYTYPE,ADM_MODELYEAR,VIUS_GVW,MILES_ANNL,MILES_LIFE,MPG,OPCLASS,OPCLASS_MTR,OPCLASS_OWN,OPCLASS_PSL,OPCLASS_PVT,OPCLASS_RNT,TRANSMSSN, TRIP_PRIMARY,TRIP0_50,TRIP051_100,TRIP101_200,TRIP201_500,TRIP500MORE, ADM_MAKE,BUSINESS
333,33,NH,3,31.4913,NH,11,04,04,12000,43000,10.9,1,10,0,0,90,0,1,2,50,40,10,0,0,06,06
333,33,NH,3,31.4913,NH,12,17,03,2458,267726,.,1,0,0,0,100,0,2,7,.,.,.,.,.,01, 
333,33,NH,3,31.4913, ,01,06,05,11419,77751,.,5,0,0,100,0,0, ,7,.,.,.,.,.,04, 
333,33,NH,3,31.4913,NH,20,01,05,62502,132450,9.2,2,100,0,0,0,0,2,2,90,10,0,0,0,08,01
333,33,NH,3,31.4913,NH,11,15,04,300,101000,8,3,0,100,0,0,0,2,2,100,0,0,0,0,22,01
333,33,NH,3,31.4913,NH,27,10,03,6777,71868,10,1,0,0,0,100,0,2,2,90,10,0,0,0,01,09
333,33,NH,3,31.4913,NH,27,06,03,5000,120000,10.5,1,0,0,0,100,0,1,2,90,10,0,0,0,01,06
333,33,NH,3,31.4913,NH,23,01,07,45000,90000,8.5,1,0,0,0,100,0,1,2,50,45,5,0,0,08, 
333,33,NH,3,31.4913,NH,12,13,06,4769,153000,11,1,0,0,0,100,0,2,2,60,40,0,0,0,24,06
333,33,NH,3,31.4913,NH,15,09,07,11047,146771,5,1,0,0,0,100,0,1,2,100,0,0,0,0,04,05
333,33,NH,3,31.4913,NH,27,06,05,26202,386543,7.8,2,100,0,0,0,0,2,2,90,10,0,0,0,08,01
333,33,NH,3,31.4913,NH,15,04,04,7323,30187,3.5,1,0,0,0,100,0,1,2,90,10,0,0,0,04,06
333,33,NH,3,31.4913,NH,12,07,05,15300,98400,6.8,1,0,0,0,100,0,2,2,93,7,0,0,0,08,09
333,33,NH,3,31.4913,NH,11,06,04,10000,88127,11.6,1,0,0,0,100,0,1,2,100,0,0,0,0,04,06
333,33,NH,3,31.4913,NH,16,07,05,14000,80000,9.6,1,0,0,0,100,0,1,3,0,100,0,0,0,01,09
333,33,NH,3,31.4913, ,27,08,03,17300,138000,8,1,0,0,0,100,0,1,2,100,0,0,0,0,01,13
333,33,NH,3,31.4913, ,27,17,02,0,259285,.,6,.,.,.,.,.,1,8,.,.,.,.,.,01, 
333,33,NH,3,31.4913,NH,12,08,04,5000,135000,12,1,0,0,0,100,0,2,3,0,100,0,0,0,06,06
333,33,NH,3,31.4913,NH,19,02,07,18003,56583,6.5,1,0,0,0,100,0,2,2,100,0,0,0,0,08,09
333,33,NH,3,31.4913, ,11,17,07,0,265879,.,6,.,.,.,.,.,1,8,.,.,.,.,.,06, 
333,33,NH,3,31.4913,NH,06,06,08,12000,82000,10,1,0,0,0,100,0,2,2,100,0,0,0,0,06,08
333,33,NH,3,31.4913,NH,12,17,06,3510,42661,6,1,0,0,0,100,0,2,4,8,30,62,0,0,04,03
333,33,NH,3,31.4913,NH,11,07,03,3000,45300,10,1,0,0,5,95,0,1,2,95,5,0,0,0,06,11
333,33,NH,3,31.4913, ,11,15,03,0,227779,.,6,.,.,.,.,., ,8,.,.,.,.,.,06, 
333,33,NH,3,31.4913,MA,12,11,07,22000,166051,6.3,1,0,0,0,100,0,1,2,100,0,0,0,0,06,04
333,33,NH,3,31.4913,NH,11,02,03,8641,22641,18,3,0,100,0,0,0,1,2,100,0,0,0,0,04,01
333,33,NH,3,31.4913,NH,12,06,07,4269,67831,.,1,0,0,0,100,0,2,7,.,.,.,.,.,04,06
333,33,NH,3,31.4913, , ,08,08,39395,178398,.,4,0,0,0,0,100,2,2,25,25,25,25,0,04,02
333,33,NH,3,31.4913, ,20,17,07,0,210403,.,6,.,.,.,.,.,2,8,.,.,.,.,.,04, 
333,33,NH,3,31.4913,NH,27,17,04,17793,113799,10,2,100,0,0,0,0,2,2,100,0,0,0,0,06,01
333,33,NH,3,31.4913,NH,11,17,08,2000,119067,2.5,1,0,0,0,100,0,2,2,100,0,0,0,0,08,03
333,33,NH,3,31.4913, ,11,17,03,1585,129765,.,1,0,0,0,100,0,2,7,.,.,.,.,.,04,11
333,33,NH,3,31.4913, ,23,11,07,13904,314798,.,1,0,0,0,100,0, ,7,.,.,.,.,.,06, 
333,33,NH,3,31.4913, ,28,17,05,0,224148,.,6,.,.,.,.,.,1,8,.,.,.,.,.,01, 
333,33,NH,3,31.4913,NH,12,05,11,38380,132400,.,1,0,0,0,100,0,2,3,10,60,30,0,0,01,04
333,33,NH,3,31.4913,NH,12,09,10,12675,160000,6.4,1,0,0,0,100,0,2,4,5,40,43,12,0,04,07
333,33,NH,3,31.4913,NH,11,08,04,23208,198199,.,1,0,0,0,100,0,1,1,20,0,0,0,0,06,06
333,33,NH,3,31.4913,NH,12,06,08,50000,200000,11,2,100,0,0,0,0,2,2,97,2,1,0,0,08, 
333,33,NH,3,31.4913,NH,19,12,08,13450,195848,4,1,0,0,0,100,0,2,2,50,50,0,0,0,06,09
333,33,NH,3,31.4913, ,11,16,04,0,280558,.,6,.,.,.,.,.,2,8,.,.,.,.,.,04, 
333,33,NH,3,31.4913,NH,11,17,05,500,90000,5,1,0,0,0,100,0,2,7,.,.,.,.,.,04,11
333,33,NH,3,31.4913,NH,11,16,03,2000,68000,8,1,0,0,0,100,0,1,1,25,0,0,0,0,06,03
333,33,NH,3,31.4913,NH,15,06,08,25093,46093,.,1,0,0,0,100,0,2,2,100,0,0,0,0,06,11
333,33,NH,3,31.4913,NH,12,02,03,10100,31000,8,1,0,0,0,100,0,2,2,70,30,0,0,0,01,08
333,33,NH,3,31.4913,NH,11,15,09,4500,55000,6.9,3,0,75,0,25,0,2,2,100,0,0,0,0,04,06
333,33,NH,3,31.4913,NH,25,06,08,48933,313150,6.1,1,0,0,0,100,0,2,4,15,15,70,0,0,08,13
333,33,NH,3,31.4913, ,23,16,07,10000,75000,10,1,0,0,0,100,0,1,7,.,.,.,.,.,01,06
333,33,NH,3,31.4913,NH,23,04,07,35000,380000,9.5,2,100,0,0,0,0,2,2,100,0,0,0,0,24,01
333,33,NH,3,31.4913,NH,11,02,02,6300,23000,11,1,0,0,0,100,0,1,2,97,3,0,0,0,06,06
333,33,NH,3,31.4913, ,12,17,04,0,259285,.,6,.,.,.,.,.,2,8,.,.,.,.,.,04, 
333,33,NH,3,31.4913,NH,25,13,07,1117,197117,5,1,0,0,0,100,0,2,2,100,0,0,0,0,24,08
333,33,NH,3,31.4913,MA,11,02,07,30000,52000,10,4,0,0,0,0,100,1,3,0,100,0,0,0,04,02
333,33,NH,3,31.4913,NH,11,17,05,9000,150514,10,1,0,0,0,100,0,1,2,100,0,0,0,0,06,06
333,33,NH,3,31.4913, ,23,03,07,29621,90202,.,1,0,0,0,100,0, ,7,.,.,.,.,.,06, 
333,33,NH,3,31.4913, ,11,17,07,606,244207,.,1,0,0,0,100,0, ,7,.,.,.,.,.,04, 
333,33,NH,3,31.4913,MA,11,04,04,5000,50000,12,1,0,0,0,100,0,1,2,100,0,0,0,0,01,06
333,33,NH,3,31.4913, ,11,04,03,28132,115467,.,1,0,0,0,100,0, ,7,.,.,.,.,.,04, 
333,33,NH,3,31.4913,NH,11,13,06,10000,150000,6,1,0,0,0,100,0,2,2,100,0,0,0,0,08,11
333,33,NH,3,31.4913, ,27,17,04,6527,224148,.,1,0,0,0,100,0, ,7,.,.,.,.,.,01,08
333,33,NH,3,31.4913,NH,11,03,06,12000,30000,10,1,0,0,0,100,0,1,3,0,100,0,0,0,01,06
333,33,NH,3,31.4913,MA,27,13,03,14462,92009,9.6,1,0,0,0,100,0,1,2,100,0,0,0,0,04,06
333,33,NH,3,31.4913,NH,27,04,04,17225,85079,10.5,1,0,0,0,100,0,1,3,0,100,0,0,0,01,13
333,33,NH,3,31.4913,MA,11,17,06,100,283051,.,3,0,100,0,0,0,2,7,.,.,.,.,.,08,03
333,33,NH,3,31.4913,NH,11,05,05,2000,45576,10,1,0,0,0,100,0,1,2,100,0,0,0,0,06,11
333,33,NH,3,31.4913, ,01,14,03,200,20000,14,5,0,0,100,0,0,2,2,100,0,0,0,0,04, 
333,33,NH,3,31.4913,NH,15,03,05,27500,90202,.,1,0,0,0,100,0,1,2,100,0,0,0,0,04,09
333,33,NH,3,31.4913,NH,12,17,07,1000,45000,9,1,0,0,0,100,0,2,2,100,0,0,0,0,04,06
333,33,NH,3,31.4913,NH,20,17,03,3500,81000,10,2,100,0,0,0,0,2,2,100,0,0,0,0,04,01
333,33,NH,3,31.4913,NH,23,09,07,30000,205000,9.6,1,0,0,0,100,0,2,4,26,20,34,20,0,04,09
333,33,NH,3,31.4913,NH,12,17,03,12000,187335,10,1,0,0,10,90,0,2,2,90,10,0,0,0,06,06
333,33,NH,3,31.4913,NH,12,17,07,3000,4500,14,1,0,0,0,100,0,2,2,60,0,40,0,0,06,03
333,33,NH,3,31.4913,NH,12,17,03,450,151094,10.2,1,0,0,0,100,0,2,2,100,0,0,0,0,06,06
333,33,NH,3,31.4913,NH,27,02,04,26032,59019,4.7,1,0,0,0,100,0,1,3,50,50,0,0,0,04,06
333,33,NH,3,31.4913,NH,27,02,04,15168,44686,.,2,100,0,0,0,0,1,2,90,10,0,0,0,05,01
333,33,NH,3,31.4913, ,23,17,02,0,224148,.,6,.,.,.,.,., ,8,.,.,.,.,.,04, 
333,33,NH,3,31.4913,NH,23,07,07,10000,128000,10,1,0,0,0,100,0,1,2,80,10,10,0,0,08,07
333,33,NH,3,31.4913,NH,28,03,04,29621,90202,.,1,0,0,0,100,0,1,6,0,0,0,0,100,04,14
333,33,NH,3,31.4913,NH,12,10,04,10000,147000,9,1,0,0,0,100,0,2,2,80,18,2,0,0,04,11
333,33,NH,3,31.4913,NH,21,04,11,25000,43000,.,1,0,0,0,100,0,1,2,85,15,0,0,0,06,11
333,33,NH,3,31.4913,NH,11,14,03,5000,70000,9,1,0,0,0,100,0,2,2,100,0,0,0,0,04,06
333,33,NH,3,31.4913,NH,12,17,08,4897,34397,5,1,0,0,0,100,0,2,2,55,40,0,0,0,04,06
333,33,NH,3,31.4913,NH,27,06,02,20000,74000,10,1,0,0,0,100,0,1,2,100,0,0,0,0,01,09
333,33,NH,3,31.4913,NH,12,17,07,4000,300000,6,1,0,0,0,100,0,2,2,50,0,0,0,0,08,03
333,33,NH,3,31.4913,NH,12,11,05,3500,175000,5,1,0,0,0,100,0,2,2,100,0,0,0,0,08,05
333,33,NH,3,31.4913,NH,23,08,04,12000,148576,12,1,0,0,0,100,0,1,2,100,0,0,0,0,06,06
333,33,NH,3,31.4913, ,12,17,03,5758,251842,.,1,0,0,0,100,0, ,7,.,.,.,.,.,06, 
333,33,NH,3,31.4913,NH,12,04,02,30000,120000,8,1,0,0,0,100,0,2,5,0,20,20,60,0,04,06
333,33,NH,3,31.4913,NH,28,07,06,5000,24475,.,1,0,0,0,100,0,1,2,80,20,0,0,0,04,14
333,33,NH,3,31.4913,NH,27,12,03,500,106000,.,1,0,0,0,100,0,1,2,100,0,0,0,0,04,06
333,33,NH,3,31.4913, ,11,15,03,16390,227779,.,1,0,40,0,60,0, ,7,.,.,.,.,.,04, 
333,33,NH,3,31.4913,NH,12,02,02,14500,25600,.,1,0,0,0,100,0,2,2,100,0,0,0,0,04,03
333,33,NH,3,31.4913,NH,19,14,07,2731,129259,6.1,1,0,0,0,100,0,2,2,100,0,0,0,0,24,09
333,33,NH,3,31.4913,NH,27,03,03,52834,132560,7.9,1,0,0,0,100,0,1,3,0,100,0,0,0,06,14
333,33,NH,3,31.4913, ,23,08,08,24732,214388,.,4,0,0,0,0,100,2,2,25,25,25,25,0,08,02
333,33,NH,3,31.4913,NH,23,17,03,17000,163028,7,1,0,0,0,100,0,1,2,50,50,0,0,0,01, 
333,33,NH,3,31.4913,NH,20,17,05,1000,126000,9,2,100,0,0,0,0,2,2,100,0,0,0,0,04,01
333,33,NH,3,31.4913, ,12,03,08,29621,90202,.,1,0,0,0,100,0, ,7,.,.,.,.,.,04, 
333,33,NH,3,31.4913, ,23,06,08,47964,254927,.,4,0,0,0,0,100,2,2,25,25,25,25,0,08,02
333,33,NH,3,31.4913,NH,23,15,07,10000,220000,8,1,0,0,0,100,0,2,3,0,100,0,0,0,08,06
333,33,NH,3,31.4913,NH,10,17,08,4700,95420,7.5,1,0,0,0,100,0,1,2,90,10,0,0,0,01,06
333,33,NH,3,31.4913,NH,23,04,07,32328,153549,.,4,0,0,0,0,100,2,5,25,25,25,25,0,08,02
333,33,NH,3,31.4913,NH,12,06,03,21500,84850,8,1,0,0,0,100,0,1,7,.,.,.,.,.,04, 
333,33,NH,3,31.4913, ,19,02,07,30564,78277,.,3,0,100,0,0,0, ,7,.,.,.,.,.,05, 
333,33,NH,3,31.4913,NH,15,06,05,9213,39420,5.5,1,0,0,0,100,0,1,2,100,0,0,0,0,04,10
333,33,NH,3,31.4913,NH,11,08,04,2103,17527,10,1,0,0,0,100,0,2,2,100,0,0,0,0,04,03
333,33,NH,3,31.4913, ,20,04,06,28132,115467,.,2,100,0,0,0,0, ,7,.,.,.,.,.,04,01
333,33,NH,3,31.4913,NH,27,11,03,10000,116368,8,1,0,0,0,100,0,1,2,100,0,0,0,0,01,08
333,33,NH,3,31.4913,NH,11,17,02,2513,283051,9,1,0,0,0,100,0,2,2,100,0,0,0,0,04,14
333,33,NH,3,31.4913,NH,27,05,02,14220,67611,9.6,1,0,0,5,95,0,1,2,95,5,0,0,0,01,09
333,33,NH,3,31.4913,NH,20,15,06,4000,40000,0.7,2,100,0,0,0,0,2,7,.,.,.,.,.,06,14
333,33,NH,3,31.4913,NH,12,04,04,30000,115467,10,1,0,0,0,100,0,1,3,0,50,50,0,0,04,06
333,33,NH,3,31.4913, ,21,17,11,0,256572,.,6,.,.,.,.,.,2,8,.,.,.,.,.,06, 
333,33,NH,3,31.4913,NH,11,15,07,1000,20000,16,1,0,0,0,100,0,2,2,100,0,0,0,0,08,06
333,33,NH,3,31.4913,NH,11,11,09,500,32000,8.2,1,0,0,0,100,0,2,2,50,0,0,0,0,08,03
333,33,NH,3,31.4913,NH,12,16,04,500,52000,10,1,0,0,0,100,0,2,2,100,0,0,0,0,01,07
333,33,NH,3,31.4913,NH,27,17,03,2000,291750,6,1,0,0,0,100,0,2,2,90,10,0,0,0,01,06
333,33,NH,3,31.4913,NH,15,15,06,6000,99500,4.2,1,0,0,0,100,0,1,2,95,0,5,0,0,04,05
333,33,NH,3,31.4913,NH,12,17,03,500,151094,.,1,0,0,0,100,0,2,2,100,0,0,0,0,04, 
333,33,NH,3,31.4913,NH,19,17,11,10131,110871,3.4,1,0,0,0,100,0,2,2,100,0,0,0,0,04,06
333,33,NH,3,31.4913,NH,11,17,03,800,143000,8,1,0,0,0,100,0,2,2,100,0,0,0,0,01,11
333,33,NH,3,31.4913,NH,11,05,08,8002,50000,8,1,0,0,0,100,0,2,2,100,0,0,0,0,12,06
333,33,NH,3,31.4913,NH,11,17,03,5000,40000,12,1,0,0,0,100,0,2,2,100,0,0,0,0,06,11
333,33,NH,3,31.4913,NH,11,04,08,7000,82925,5.4,4,0,0,0,0,100,1,2,100,0,0,0,0,08,11
333,33,NH,3,31.4913,NH,28,15,06,2860,66440,8,1,0,0,0,100,0,1,3,30,40,30,0,0,04,14
333,33,NH,3,31.4913,NH,27,15,02,18918,343132,.,2,100,0,0,0,0,1,2,90,10,0,0,0,04,01
333,33,NH,3,31.4913,NH,27,06,02,15000,103281,10.5,1,0,0,0,100,0,1,3,0,100,0,0,0,04,06
333,33,NH,3,31.4913, ,20,03,06,29621,87405,.,2,95,0,0,5,0,2,2,100,0,0,0,0,04,01
333,33,NH,3,31.4913,NH,15,15,08,13503,135766,.,1,0,0,0,100,0,2,3,50,50,0,0,0,08,05
333,33,NH,3,31.4913,NH,27,05,03,40975,183901,7.5,1,0,0,0,100,0,1,2,100,0,0,0,0,01,14
333,33,NH,3,31.4913, ,11,17,03,4186,119067,.,1,0,0,0,100,0,2,7,.,.,.,.,.,04, 
333,33,NH,3,31.4913,NH,23,05,07,35520,195379,.,4,0,0,0,0,100,2,3,25,25,25,25,0,08,02
333,33,NH,3,31.4913,NY,27,04,08,36227,152195,7.8,1,0,0,0,100,0,2,2,95,5,0,0,0,08,09
333,33,NH,3,31.4913,NH,12,17,07,1000,78000,18,1,0,0,0,100,0,2,2,100,0,0,0,0,06,06
333,33,NH,3,31.4913,NH,27,08,07,30467,533799,7.1,2,100,0,0,0,0,2,2,73,27,0,0,0,04,01
333,33,NH,3,31.4913, ,11,16,01,10,57891,8,1,0,0,0,100,0,1,2,100,0,0,0,0,06,03
333,33,NH,3,31.4913, ,12,08,03,23208,198199,.,1,0,0,0,100,0, ,7,.,.,.,.,.,01,09
333,33,NH,3,31.4913,NH,16,03,05,15000,55000,6,1,0,0,0,100,0,1,2,60,30,10,0,0,01,14
333,33,NH,3,31.4913,NH,12,17,03,10000,200000,15,1,0,0,0,100,0,2,3,0,100,0,0,0,01,11
333,33,NH,3,31.4913, ,11,15,06,6000,35000,10.6,1,0,0,0,100,0,2,2,100,0,0,0,0,01,11
333,33,NH,3,31.4913,NH,11,17,04,10,30000,12,1,0,0,0,100,0,2,2,100,0,0,0,0,01,03
333,33,NH,3,31.4913,NH,11,02,06,3000,7500,12,1,0,0,0,100,0,1,2,100,0,0,0,0,04,11
333,33,NH,3,31.4913,NH,06,15,09,13249,193002,7,2,100,0,0,0,0,1,2,100,0,0,0,0,04,01
333,33,NH,3,31.4913,NH,27,09,02,7064,242007,.,2,100,0,0,0,0,1,2,90,10,0,0,0,04,01
333,33,NH,3,31.4913,NH,12,17,02,500,183656,10,1,0,0,0,100,0, ,2,100,0,0,0,0,04, 
333,33,NH,3,31.4913,NH,27,17,06,33046,532837,8.7,2,100,0,0,0,0,2,2,63,37,0,0,0,06,01
333,33,NH,3,31.4913,NH,11,14,07,5000,213709,5,1,0,0,0,100,0,2,2,100,0,0,0,0,08,11
333,33,NH,3,31.4913,NH,12,16,02,6000,114800,7.5,1,0,0,0,100,0,2,2,95,0,0,0,0,01,06
333,33,NH,3,31.4913,NH,19,09,07,1500,75000,10,1,0,0,0,100,0,2,2,100,0,0,0,0,01,08
333,33,NH,3,31.4913, ,23,17,04,500,174382,10,1,0,0,0,100,0,2,3,0,100,0,0,0,06, 
333,33,NH,3,31.4913, ,12,17,07,0,165838,.,6,.,.,.,.,.,2,8,.,.,.,.,.,08, 
333,33,NH,3,31.4913,NH,21,14,08,4867,315456,4.8,1,0,0,0,100,0,1,3,0,75,0,0,0,08,11
333,33,NH,3,31.4913, ,11,17,02,0,119067,.,6,.,.,.,.,.,2,8,.,.,.,.,.,04, 
333,33,NH,3,31.4913, ,04,04,05,14988,60126,.,5,0,0,100,0,0, ,7,.,.,.,.,.,01, 
333,33,NH,3,31.4913, ,19,08,08,17406,198199,.,1,0,0,0,100,0, ,7,.,.,.,.,.,04, 
333,33,NH,3,31.4913,NH,12,17,02,19000,300000,10,1,0,0,0,100,0,2,3,0,100,0,0,0,03,06
333,33,NH,3,31.4913,NH,11,03,04,8000,33000,11.5,1,0,0,1,98,1,2,2,85,12,3,0,0,01,06
333,33,NH,3,31.4913, ,28,04,04,28132,115467,.,1,0,0,0,100,0, ,7,.,.,.,.,.,04, 
333,33,NH,3,31.4913, ,12,17,08,0,193167,.,6,.,.,.,.,.,2,8,.,.,.,.,.,08, 
333,33,NH,3,31.4913,NH,27,05,03,46800,146627,12,1,0,0,0,100,0,1,2,70,30,0,0,0,01,08
333,33,NH,3,31.4913, ,11,13,08,12224,225569,.,1,0,0,0,100,0, ,7,.,.,.,.,.,04, 
333,33,NH,3,31.4913,NH,11,17,01,500,17400,14.4,1,0,0,0,100,0,2,2,100,0,0,0,0,01,11
333,33,NH,3,31.4913,NH,05,07,07,46696,225847,8.5,2,100,0,0,0,0,1,3,10,80,10,0,0,08,11
333,33,NH,3,31.4913,NH,28,05,04,24000,75562,10,1,0,0,0,100,0,1,2,85,10,3,1,1,04,14
333,33,NH,3,31.4913, ,27,15,03,16390,227779,.,1,0,0,0,100,0, ,7,.,.,.,.,.,08,08
333,33,NH,3,31.4913, ,27,17,03,0,265879,.,6,.,.,.,.,.,1,8,.,.,.,.,.,01, 
333,33,NH,3,31.4913,NH,11,17,03,1000,85000,9.1,1,0,0,0,100,0,2,2,100,0,0,0,0,01,03
333,33,NH,3,31.4913, ,11,17,08,0,244207,.,6,.,.,.,.,., ,8,.,.,.,.,.,04, 
333,33,NH,3,31.4913,NH,19,08,05,8000,64000,8.5,1,0,0,0,100,0,2,2,90,10,0,0,0,04,03
333,33,NH,3,31.4913,NH,23,06,07,65000,201703,6,2,100,0,0,0,0,2,6,20,0,0,0,80,08,01
333,33,NH,3,31.4913,NH,11,17,03,50,191848,10,1,0,0,0,100,0,2,2,100,0,0,0,0,01, 
333,33,NH,3,31.4913,NH,12,17,02,200,63000,9,1,0,0,0,100,0,1,4,0,0,100,0,0,06,03
333,33,NH,3,31.4913,NH,27,07,05,27846,480275,10.1,2,100,0,0,0,0,2,2,84,16,0,0,0,05,01
333,33,NH,3,31.4913, ,27,17,02,500,158523,10.5,1,0,0,0,100,0,2,2,100,0,0,0,0,01,12
333,33,NH,3,31.4913, ,11,17,07,1241,227314,.,6,.,.,.,.,.,2,8,.,.,.,.,.,01, 
333,33,NH,3,31.4913,NH,19,12,08,7174,139350,3.5,1,0,0,0,100,0,2,2,100,0,0,0,0,06,09
333,33,NH,3,31.4913,NH,11,17,09,3000,121875,8,1,0,0,0,100,0,1,2,100,0,0,0,0,04,06
333,33,NH,3,31.4913, ,12,17,08,0,209482,.,6,.,.,.,.,.,2,8,.,.,.,.,.,01, 
333,33,NH,3,31.4913,NH,27,08,02,14000,127000,10,1,0,0,0,100,0,1,2,100,0,0,0,0,01,09
333,33,NH,3,31.4913,NH,23,06,06,27178,125551,8.3,1,0,0,0,100,0,2,2,60,35,5,0,0,04,08
333,33,NH,3,31.4913,NH,23,03,07,29621,71713,.,4,0,0,0,0,100, ,7,.,.,.,.,.,08,02
333,33,NH,3,31.4913, ,15,10,04,21178,205706,.,1,0,0,0,100,0, ,7,.,.,.,.,.,01, 
333,33,NH,3,31.4913,NH,14,17,07,3322,78000,6.1,1,0,0,0,100,0,2,2,100,0,0,0,0,04,03
333,33,NH,3,31.4913, ,23,04,07,23443,115467,.,1,0,0,0,100,0, ,7,.,.,.,.,.,08, 
333,33,NH,3,31.4913,NH,23,02,07,50000,110000,9.2,1,0,0,0,100,0,2,3,0,40,40,20,0,05,08
333,33,NH,3,31.4913,NH,12,17,08,505,114094,2.9,1,0,0,0,100,0,2,2,90,10,0,0,0,06,06
333,33,NH,3,31.4913, ,11,06,07,18819,110698,.,1,0,0,0,100,0, ,7,.,.,.,.,.,04, 
333,33,NH,3,31.4913,NH,27,05,03,19075,76302,.,1,0,0,0,100,0,1,2,98,2,0,0,0,04,06
333,33,NH,3,31.4913,NH,19,03,08,18500,76002,7,1,0,0,0,100,0,2,2,100,0,0,0,0,05,09
333,33,NH,3,31.4913, ,12,13,08,12224,225569,.,1,0,0,0,100,0,2,2,85,15,0,0,0,06,07
333,33,NH,3,31.4913,NH,11,17,08,2000,249376,4,1,0,0,0,100,0,2,1,50,0,0,0,0,06,03
333,33,NH,3,31.4913,NH,23,05,07,31027,189161,6,1,0,0,0,100,0,2,4,10,10,50,30,0,05,06
333,33,NH,3,31.4913,NH,11,17,06,396,210000,10,1,0,0,0,100,0,2,2,100,0,0,0,0,06,03
333,33,NH,3,31.4913,NH,11,03,05,7837,17581,10,1,0,0,0,100,0,1,2,100,0,0,0,0,04,06
333,33,NH,3,31.4913,NH,19,06,08,16702,148021,7.7,1,0,0,0,100,0,2,2,95,5,0,0,0,08,09
333,33,NH,3,31.4913,NH,11,17,07,100,54000,10,1,0,0,0,100,0,2,2,100,0,0,0,0,01,03
333,33,NH,3,31.4913,NH,15,06,05,5190,37426,4.5,1,0,0,0,100,0,1,2,100,0,0,0,0,04,10
333,33,NH,3,31.4913, ,19,08,09,23208,198199,.,1,0,0,0,100,0, ,7,.,.,.,.,.,04, 
333,33,NH,3,31.4913,NH,16,05,04,16000,64600,11,1,0,0,0,100,0,1,2,100,0,0,0,0,04,06
333,33,NH,3,31.4913,IL,10,04,09,25000,125000,.,1,0,0,0,100,0,2,2,60,40,0,0,0,09,09
333,33,NH,3,31.4913,NH,12,05,07,14795,127115,9,3,0,100,0,0,0,2,2,65,34,1,0,0,08,01
333,33,NH,3,31.4913,NH,12,09,05,4588,173832,13.7,1,0,0,0,100,0,2,4,0,0,100,0,0,06,09
333,33,NH,3,31.4913, ,23,15,07,0,227779,.,6,.,.,.,.,.,2,8,.,.,.,.,.,08, 
333,33,NH,3,31.4913,NH,23,08,03,8000,68000,1.2,1,0,0,0,100,0,1,2,100,0,0,0,0,04,14
333,33,NH,3,31.4913, ,12,17,03,2298,324883,.,1,0,0,0,100,0, ,7,.,.,.,.,.,08,03
333,33,NH,3,31.4913,NH,11,07,03,6000,199608,0.8,1,0,0,0,100,0,1,1,2,0,0,0,0,04,12
333,33,NH,3,31.4913,NH,15,08,08,7716,179885,5,1,0,0,0,100,0,2,2,50,50,0,0,0,08,06
333,33,NH,3,31.4913, ,19,14,08,14734,213709,.,1,0,0,0,100,0, ,7,.,.,.,.,.,04,08
333,33,NH,3,31.4913,NH,23,03,08,51576,202009,.,4,0,0,0,0,100,2,3,25,25,25,25,0,05,02
333,33,NH,3,31.4913,NH,15,12,09,15664,72000,15,3,0,100,0,0,0,2,2,90,5,5,0,0,06,03
333,33,NH,3,31.4913,NH,11,15,08,9580,160525,10.5,1,0,0,0,100,0,2,2,95,0,0,0,0,06,03
333,33,NH,3,31.4913,NH,11,17,07,250,188953,1.5,3,0,100,0,0,0,2,2,100,0,0,0,0,08,06
333,33,NH,3,31.4913,NH,23,03,07,25752,100844,.,4,0,0,0,0,100,2,2,25,25,25,25,0,08,02
333,33,NH,3,31.4913,NH,26,17,07,3000,134000,6,1,0,0,0,100,0,2,7,.,.,.,.,.,04, 
333,33,NH,3,31.4913, ,23,08,07,13270,111878,17,1,0,0,0,100,0,2,3,50,50,0,0,0,06,14
333,33,NH,3,31.4913, , ,06,11,150826,769615,.,4,0,0,0,0,100,2,2,25,25,25,25,0,08,02
333,33,NH,3,31.4913,NH,23,15,10,35000,135000,10,1,0,0,0,100,0,3,2,100,0,0,0,0,08,07
333,33,NH,3,31.4913,NH,12,17,01,50,108556,12,1,0,0,0,100,0,2,2,50,0,0,0,0,01,03
333,33,NH,3,31.4913,NH,11,17,07,3000,90000,5,2,100,0,0,0,0,2,2,90,10,0,0,0,08,06
333,33,NH,3,31.4913,NH,20,17,07,300,83126,5,2,100,0,0,0,0,2,7,.,.,.,.,.,06,01
333,33,NH,3,31.4913,NH,11,17,04,50,279776,4.2,1,0,0,0,100,0,2,1,0,0,0,0,0,06,03
333,33,NH,3,31.4913,NH,19,08,08,3657,138380,7.7,4,0,0,0,0,100,2,2,95,5,0,0,0,08,09
333,33,NH,3,31.4913,NH,27,06,03,15000,87000,.,1,0,0,0,100,0,1,2,100,0,0,0,0,01,14
333,33,NH,3,31.4913, ,23,08,08,38970,254561,.,4,0,0,0,0,100,2,2,25,25,25,25,0,08,02
333,33,NH,3,31.4913,NH,12,02,03,2100,3565,14,1,0,0,0,100,0,2,2,100,0,0,0,0,04,06
333,33,NH,3,31.4913,NH,19,04,08,27000,107978,6.6,1,0,0,0,100,0,2,3,10,90,0,0,0,16,08
